id,title,polarity,subjectivity,vader_compund,GPE
6497,Standing Rock Indian Reservation: Thousands Of Wild Buffalo Appear Out Of Nowhere,0.1,0.4,0.0,[]
8621,Western “Culture” is Wrecking Entire Continents,0.0,0.3125,0.0,[]
9185,ISIS: Mortal Threat Or Paper Tiger?,0.0,0.0,-0.5267,[]
6012,Someone left a funny note asking the postman to move a spider,0.125,0.5,0.4404,[]
8056,Hispanic Crowd Boos Marco Rubio off Stage,0.0,0.0,0.0,[]
10329,High Court Judges looking for a Truss to support them. More soon.,0.33,0.52,0.4019,[]
8208,New Poll: Americans Feel Less Safe After 15 Years Of War,0.15656565656565657,0.34040404040404043,-0.3167,[]
7401,"If Clinton Campaign Believes WikiLeaks Emails Are Forged, Why Don’t They Prove It!?",0.0,0.0,0.0,[]
10120,Obama Meets Boy After Deplorable Trump Fans Attack His Wheelchair When He’s Removed From Rally,-0.6,0.9,-0.4767,[]
10472,“Honor Our Immigrant Veterans” Replayed,0.0,0.0,0.0,[]
10365,Trump Supporter Jailed for Trying to Rig the Election By Committing Voter Fraud,0.0,0.0,-0.7269,[]
8223,Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral,0.0,0.0,-0.128,[]
10144,Biggest Election Fraud In History Discovered In The United States,0.0,0.0,-0.25,['The United States']
6178,Duterte Calls US Admin ‘Monkeys’ for Halting Arms Sales,0.0,0.0,0.0,['US']
8736,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,0.0,0.0,0.2023,"['Malaysia', 'China', 'US']"
10310,Vladimir Putin Condemns Europe for Upholding Child Rape (Video) - Ricky Twisdale,0.0,0.0,-0.8402,[]
7666,Is This A New Escalation? BLACK Chemtrails Reported Around The World!,-0.03598484848484848,0.44393939393939397,0.0,[]
9698,BREAKING : Trump BEATING “Federal Investigation Hillary” by 4% in Michigan’s Absentee Voting – TruthFeed,0.0,0.0,-0.7034,['Michigan']
9497,"‘Like Warsaw ghetto’: Attendees attacked, surrounded at Israeli speaker event at London university",0.0,0.0,-0.4767,"['Warsaw', 'London']"
10404,"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose",0.0,0.0,0.0,[]
9512,Sniff your underarms and tell us if you stink...,0.0,0.0,-0.4019,[]
9063,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,0.75,0.30000000000000004,0.7783,[]
10367,Comment on Facebook Daughter’s Day Hoax Is A Sign Of The Times by para kazanmak,0.0,0.0,-0.2732,[]
7285,The Last Confirmation Bias Test of This Election,0.0,0.06666666666666667,-0.1027,[]
5888,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary,0.25,0.5,-0.0572,['U.S.']
5943,North Dakota Police Arrest Over 140 Pipeline Protesters,-0.05,0.0,-0.5106,[]
6398,Ooh Fuck,-0.4,0.6,-0.5423,[]
6290,"The American Way: Socialism for the Rich, Free Enterprise for the Rest",0.25833333333333336,0.5166666666666667,0.7845,[]
8879,BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience,-0.1,0.1,0.0,[]
7864,"FBI Assistant Director Goes Rogue, Stabs Hillary in the Back on National TV",0.0,0.0,-0.4404,[]
10024,Photo of the day: Miss Russia at the international beauty contest in Tokyo,0.0,0.0,0.4939,"['Russia', 'Tokyo']"
7595,"Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’",0.3,0.39999999999999997,0.7184,[]
6943,Economic Nationalism: Alternative To Globalism,0.2,0.2,0.0,[]
7354,Experts Just Uncovered The Top Secret Server Trump Uses To Talk To Russia,0.04999999999999999,0.6,0.2023,[]
5649,Travel: Conor McGregor’s Guide To New York,0.13636363636363635,0.45454545454545453,0.0,['New York']
9005,"Kiev officials forced to declare incomes, Ukrainians threaten revolt",-0.30000000000000004,0.2,-0.6808,['Kiev']
9111,"Walnuts Are Drugs, Says FDA",0.0,0.0,0.0,[]
7294,Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge,-0.5,0.5,0.0258,[]
6389,"Reinventing Democracy in America Starts by Voting, Then Building an Accountability Movement",0.0,0.0,0.0,[]
9227,PressTV-Huge blast kills 47 in Pakistan's Balochistan,0.0,0.0,-0.5423,"['Pakistan', 'Balochistan']"
9183,"What is an ""income"" tax and where did it come from? NOT the 16th Amendment!",0.0,0.0,0.0,[]
5528,The Reopening Of The Clinton Email Investigation Is More GOP Hype Over Nothing,0.5,0.5,0.0,[]
9261,"United States – reformation or fracture?, by Thierry Meyssan",0.0,0.0,0.4215,['United States']
9335,British PM Refuses To Withdraw Support For Saudi Arabia,0.0,0.0,0.4019,['Saudi Arabia']
5727,Proof God is on Duterte’s Side!,0.0,0.0,0.3382,[]
9899,"Obama, Erdogan Discuss Need for Close Cooperation to Counter Daesh",0.0,0.0,0.0,['Obama']
8196,Voter Dreading Being Sent Over To Visibly Stupid Poll Worker - The Onion - America's Finest News Source,-0.7999999999999999,1.0,-0.7783,[]
8391,North Korea Threatens ‘Sacred’ Nuclear War Against Israel if this country continue supporting ISIS,0.25,0.25,-0.5574,"['North Korea', 'Israel']"
9009,Magnificent Jellyfish Gardens Purify The Water While Growing Food,1.0,1.0,0.6808,[]
7902,A Book Too Dangerous To Read,-0.6,0.9,-0.4767,[]
7399,"This Will END Hillary’s Campaign, HILLARY CLINTON IS GOING DOWN",-0.15555555555555559,0.2888888888888889,0.0,[]
10429,"US Officials, FBI See No Link Between Trump and Russia",0.0,0.0,-0.296,"['US', 'Russia']"
9529,‘They Don’t Speak For Me’ — Evangelical PhD SLAMS Religious Right Leaders Supporting Trump,0.17857142857142858,0.3452380952380952,0.4404,[]
8077,Anyone from the family who can understand what I speak will be appointed as UP CM: Mulayam Singh,0.0,0.0,0.0,[]
6683,"Unsurprisingly, this Ku Klux Klan leaflet has a spelling mistake",0.0,0.0,-0.34,[]
9957,"American Dream, Revisited",0.0,0.0,0.25,[]
5604,Benny Morris’s Untenable Denial of the Ethnic Cleansing of Palestine,0.0,0.0,0.0,['Palestine']
7760,GOOGLE head Eric Schmidt's secret strategic plan for election...,-0.4,0.7,0.0,[]
6093,Kp Message 10-30-16… “A Few Things”,-0.2,0.1,0.0,[]
8830,'America Has Lost' in the Philippines as Duterte Calls for Alliance with Russia and China - Pepe Escobar,0.0,0.0,-0.3182,"['Philippines', 'Russia', 'China']"
7998,California's Death Penalty: Mike Ramos v. Kevin Cooper and Proposition 62,0.0,0.0,-0.7845,['California']
9877,Olivia Newton John's Daughter Is Vocal About Plastic Surgery Addiction...Here Are the Family Photos She Doesn't Show - Independent Journal Review,0.0,0.125,0.0,[]
9328,Cahill vs. Kalma Debut Album Out Now!,0.0,0.0,0.0,[]
7907,Comment on FBI: No link between Trump and Russian government by Christian Zionist,0.0,0.0,-0.296,[]
8438,"""Top Five Clinton Donors Are Jewish"" - How Anti-Semitic Is This Fact?",0.25,0.25,0.2023,[]
9166,Russia And Syria Blamed For Idlib Bombing Hoax,0.0,0.0,-0.6369,"['Russia', 'Syria']"
6679,FBI Sources believe Clinton Foundation case is “likely moving toward an indictment”,0.0,1.0,0.0,[]
6915,Mike Pence Is Fine With Trump Sexual Assault But Offended By Voter Suppression,0.45833333333333337,0.6666666666666667,-0.5423,[]
6106,Learning Horrors of War from Vets,0.0,0.0,-0.8225,[]
9211,"Shiite militia says it is close to Tal Afar, which Turkey has warned is off limits",0.0,0.0,-0.2732,['Turkey']
6410,Some Early Voters: Changing their Minds,0.1,0.3,0.0,[]
9778,20 Foods That Naturally Unclog Arteries and Prevent Heart Attacks,0.1,0.4,0.34,[]
6813,Condell: America’s Moment Of Truth,0.0,0.0,0.3182,[]
8398,SATAN 2: Russia unvelis an image of its terrifying new ‘SUPERNUKE’ – Western world takes notice,-0.2878787878787879,0.48484848484848486,-0.5719,['Russia']
7042,RI's YouTube Channel Tops 100 Thousand Subscribers and 60 Million Views - Damir Marinovich,0.0,0.0,0.5106,[]
8546,Comment on Will Michelle Obama Be The Replacement Nominee If The FBI Email Investigation Ends Hillary Clinton’s Campaign? by marlene,0.0,0.0,0.0,[]
8496,America at the Crossroads: Abrogation of Democracy,0.0,0.0,0.0,['America']
6285,Trump Gives 6 Reasons To Vote For Him,0.0,0.0,0.0,[]
8523,NY Times: Trump Supporters are Threatening a ‘Violent Revolution’ if Hillary Wins,-0.25,0.6,0.4939,[]
9860,Five Filipino hostages freed by Somali pirates reunite with families,0.0,0.0,0.4019,[]
8971,"Guy Fawkes, The Gun Powder Plot & How False Flags Have Shaped History",-0.4000000000000001,0.6,-0.34,[]
8995,Re: Rights? In The New America You Don’t Get Any Rights!,0.17045454545454544,0.45454545454545453,0.0,[]
8369,OPEC Fails to Agree as U.S. Energy Industry Ramps Up,-0.5,0.3,0.2023,['Agree']
9633,WW3 Nuclear War Drills World War 3 To Start In Ukraine,0.0,0.0,-0.8316,['Ukraine']
6608,Facebook user wastes two hours sharing things to impress his insurance company,-0.2,0.0,0.6908,[]
6422,"250,000-year-old artifact: The ultimate evidence of ‘Ancient Astronaut’ technology?",0.0,1.0,0.0,[]
6153,"SHOCK STATEMENT: Anthony Weiner SPEAKS, Drops LEGAL NUKE On Hillary",0.2,0.2,-0.2732,[]
7643,Trump Tower Surrounded By Dump Trucks In Anticipation Of Violence,0.0,0.0,-0.743,[]
10212,"AT&T-Time Warner Merger To Expand Corporate, State Control Of Media",0.0,0.0,0.3182,[]
9495,Racist Sign Calls For Lynching Black People To Prevent Them From Getting Equal Rights,-0.08333333333333333,0.3416666666666667,-0.5994,[]
6911,Debate: NATO's eastward expansion,0.0,0.0,0.0,[]
9663,Tony Blair suggests a second referendum to reverse Brexit,0.0,0.0,0.0,[]
10318,Selected Not Elected: The Election Has Been Stolen,0.0,0.0,-0.4939,[]
6653,VIDEO COMPILATION: Pundits and Politicians Insist Donald Trump Cannot Win Election,0.8,0.4,-0.4717,[]
10069,Kurds Worried Turkey Will Stab Them in the Back as They Fight ISIS,0.0,0.0,-0.8225,[]
9216,"Vicar sacked over orgies, hookers & porn after wife exposes his double life",0.0,0.0,-0.128,[]
5828,Make America Vote Again,0.0,0.0,0.0,[]
9118,WikiLeaks List Exposes At Least 65 Corporate ‘Presstitutes’ Who Colluded to Hide Clinton’s Crimes,-0.15,0.2,-0.296,[]
9276,"Ashutosh attempts suicide at protest rally, rescued while proofreading suicide note",0.0,0.0,-0.8481,[]
6271,Why We Wait For The Future,0.0,0.125,0.0,[]
7636,U.S. militia girds for trouble as presidential election nears,-0.2,0.2,-0.4019,['U.S.']
8836,Continental Gold,0.0,0.0,0.0,[]
6780,Comment on A Chinese Boy With The Ability To See In Pitch Black Dark Baffles Scientists (Video) by Adpres Media - Adpres.net,-0.10555555555555556,0.2777777777777778,0.3182,[]
8366,Badass Patriot Has MASSIVE Surprise For Thieves Who Stole His Trump Sign,0.0,1.0,0.0516,[]
6277,FBI Officials: No Link Between Donald Trump and Putin…,0.0,0.0,-0.296,[]
5895,Election 2016: Open Thread,0.0,0.5,0.0,[]
10233,FBI PANIC! Hillary LIES In First Press Conference While A LEAKED PHOTO From Her Airplane Reveals The Truth,0.25,0.3333333333333333,-0.8622,[]
7952,Louis Farrakhan (Nation of Islam) agrees with Donald Trump about the need for extreme vetting of Muslim immigrants,-0.125,1.0,0.2023,[]
10010,Michael Moore Owes Me $4.99,0.0,0.0,0.0,[]
7395,Baking Soda & Coconut Oil Can Kill Cancer: Eye-Opening Evidence,0.0,0.0,-0.8779,[]
5581,Comment on 65 US ‘journalists’ at a private dinner with Hillary Clinton’s team and John Podesta by Debbie Menon,0.0,0.375,0.0,['US']
7202,"OCTOBER GUN SALES SEE MASSIVE SPIKE, SET YET ANOTHER RECORD",0.0,1.0,-0.34,[]
8098,BREAKING: White House Abandons TPP & TTIP,0.0,0.0,-0.3182,[]
5860,Soros Paid Al Gore MILLIONS to Push ‘Aggressive US Action’ on Global Warming,0.05,0.05,0.1531,[]
8554,Facebook Faces High Profile Lawsuit Regarding Facial Recognition Technology ‘DeepFace’,0.08,0.26999999999999996,-0.2263,[]
7377,Only 3 Countries Left Without a ROTHSCHILD Central Bank,0.0,0.4166666666666667,0.0,[]
5610,"BUSTED! Pro-Trump PAC Rep Admits To Voter Suppression Campaign Targeting Blacks, Suburban Mothers",0.0,0.0,0.3595,[]
9588,Nonduality and the Consciousness of 'Things' - Thich Nhat Hanh,0.0,0.0,0.0,[]
9966,Obamacare is Meant to Fail in Order to Usher in Government-Run Socialist Health Care,-0.5,0.29999999999999993,-0.0772,[]
8632,"Donald Trump’s grandfather ran Canadian brothel during gold rush, author says",0.0,0.0,0.0,[]
8781,CodeSOD: The Wisdom of the Ancients,0.0,0.0,0.5267,[]
6431,The Media Ignores the Good News On Climate Change,0.7,0.6000000000000001,0.2023,[]
9264,"Meteor, space junk, rocket? Mysterious flash hits Siberia",0.0,1.0,0.0,[]
5317,"Leftist Hypocrisy On “Peace, Love, And Equality” BRUTALLY Exposed",-0.14166666666666666,0.7333333333333334,-0.2103,[]
7847,More Than 1 Million ‘Check In’ On Facebook To Support The Standing Rock Sioux,0.5,0.5,0.4019,[]
8999,America's Trump supporters may be lured to Florida and walled in by US government to maintain peaceful transfer of power after election.,0.25,0.5,0.7269,"['America', 'Florida', 'US']"
7091,Re: Vladimir Putin,0.0,0.0,0.0,[]
6405,"FBI Found ""Tens Of Thousands Of Emails"" Belonging To Huma Abedin On Weiner's Laptop",0.0,0.0,0.0,[]
10128,Tennessee Children with Brittle Bones Suffer in State Care as Mom Charged with SBS,0.0,0.0,-0.2732,['Tennessee']
7564,Donald Trump May Have Broken The Law To Avoid Paying Federal Income Taxes,-0.4,0.4,-0.6486,[]
9594,Bad News For Jackson Family As Woman Leaks Star’s Sick $900k Sex Secret,-0.6047619047619047,0.7412698412698413,-0.7783,[]
7761,FBI debunks Hillary's Conspiracy Theory: Trump is NOT a Russian Agent,0.0,0.0,-0.5267,[]
8018,Megyn Kelly Finally Reveals The Details Of Ailes’ Sexual Harrassment,0.25,0.9166666666666667,0.0,[]
8046,"‘Most wanted’ drug baron hands himself in, says life on the run ‘got too much’",0.35,0.35,0.0,[]
6008,State Polls: Trump Gains DRAMATICALLY | Daily Wire,0.0,0.0,0.34,[]
9043,Johnson & Johnson Loses Yet Another Multimillion Dollar Case Over Baby Powder,-0.3,0.1,-0.3182,[]
7268,Former US Attorney for DC: New Hillary Email Probe Was Result of ‘Revolt’ Inside FBI,0.06818181818181818,0.22727272727272727,0.0,"['US', 'DC']"
8244,House Republicans Plan Secret Meeting To Discuss Overthrowing Paul Ryan,-0.4,0.7,0.0,[]
6558,Scientists Claim That “Most Cancer Research Is Largely A Fraud”,0.35714285714285715,0.4642857142857143,-0.6597,[]
6973,NATO calls for more troops for face-off against Putin,0.5,0.5,0.0,[]
6729,"Sorry, Piers, but Joe Walsh just laid claim to the ‘Musket’ nickname with his post-election call to arms",-0.5,1.0,-0.0387,[]
8084,Biden Explains Why Hillary Set Up Her Email Server (This Doesn’t Help Her),0.0,0.0,0.4019,[]
9620,Trump Victory Necessary to Get US Into World War?,0.0,1.0,-0.5994,[]
5385,"When Nobody Returns: Palestinians Show They are People, Too",0.0,0.0,0.0,[]
6974,"Tesla, ‘World’s Safest Car,’ Explodes Like a Bomb",0.0,0.0,0.25,[]
9210,Read the Open Letter By Former Federal Prosecutors Criticizing James Comey,0.0,0.25,-0.3612,[]
5656,Do you think there will be as many doom sayers if trump should get in office ?,0.5,0.5,-0.4019,[]
7905,"‘Beyonce, Jay Z, Hillary Clinton – You Don’t Represent All Blacks, Women’",0.0,0.0,0.0,[]
9617,CONFIRMED: Russia deploys Kuznetsov aircraft carrier to defend Syrian coast,0.4,1.0,0.0,"['Russia', 'Kuznetsov']"
6048,"Media blackout as hundreds of black teens attack Temple U. students, police, a horse",-0.16666666666666666,0.43333333333333335,-0.4767,[]
8851,"Area Liberal No Longer Recognizes Fanciful, Wildly Inaccurate Mental Picture Of Country He Lives In - The Onion - America's Finest News Source",0.0,0.30000000000000004,-0.296,[]
6279,When Charlottesville Was Nuked,0.0,0.0,0.0,[]
6479,Comment on Seattle council member proposes a MASSIVE fee hike for pot shops by Steven Broiles,0.0,1.0,0.0,['Seattle']
8479,‘We The People’ Against Tyranny: Seven Principles For Free Government,0.4,0.8,0.5106,[]
6001,Republican Mark Kirk Just Lost His Race Against Tammy Duckworth With A Single Racist Comment (VIDEO),-0.07142857142857142,0.21428571428571427,-0.743,[]
6769,Russophobia: War Party Propaganda    : Information,-0.1,0.1,-0.4939,[]
9702,A collection of thoughts about American foreign policy,-0.0625,0.0625,0.0,[]
6333,Solar-powered Pipe desalinates 1.5 billion gallons of drinking water a year for California,0.0,0.0,0.0,['California']
6499,"PHARRELL WILLIAMS BEGS WOMEN TO VOTE HILLARY: SHE’S DISHONEST, BUT SO ARE YOU",-0.3,0.5,-0.3291,['VOTE HILLARY']
9610,NBA Team Cancels Anthem Singer After She Tries Wearing Controversial Race Shirt Onto Court,0.22500000000000003,0.675,-0.4019,[]
7769,Comment on Canadian Air Force Pilot Snaps A Pic Of A UFO During Flight by Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials – Collective Evolution,0.2,0.30000000000000004,0.3612,[]
6244,NBC's Baghdad Bob: There Is No FBI Investigation of Hillary | Frontpage Mag,0.0,0.0,-0.296,[]
5289,President al-Assad: United States and its Western allies are to blame for failure of latest ceasefire,0.061111111111111095,0.39999999999999997,-0.4404,['United States']
8345,Astronomers Think They Have Just Discovered Messages Sent from Aliens,0.0,0.0,0.0,['Aliens']
5280,Att’y General Loretta Lynch Pleads The 5th When Asked Questions About Obama’s Iran Ransom Payment,0.05000000000000002,0.5,0.0,"['Obama', 'Iran']"
9190,It’s Going to Change RADICALLY With Silver – HUGE Demand Coming | Cliff High,0.28,0.72,0.368,[]
8631,The Worst Takes Of 2016 Election: An Unforgiving Retrospective,-1.0,1.0,-0.6249,[]
7199,Afraid of What? The Woman Who Accused Trump of Raping Her at 13 Just Dropped Her Lawsuit,-0.6,0.9,-0.836,[]
8373,WW3 averted? Putin congratulates Trump! [Video],0.0,0.0,-0.1511,[]
6607,"Re: Former Congressman Joe Walsh: “If Trump Loses, I’m Grabbing My Musket”",-0.15,0.05,-0.3182,[]
5614,BREAKING : Wikileaks Reveals More Clinton “Quid Pro Quo” – Bill Meets With Saudi Prince in D.C.,0.5,0.5,0.0,['D.C.']
6031,"Comment on Hillary Clinton failed to disclose $400,000 in pricey presents, private jets and vacations gifted to Bill by Hillary Clinton failed to disclose $400,000 in pricey presents, private jets and vacations gifted to Bill — Fellowship of the Minds | kommonsentsjane",0.0,0.5583333333333333,-0.765,[]
7084,GAY TRUMP SUPPORTERS getting death threats from gay people who support a candidate who receives multi-million dollar contributions from countries that execute gays,0.4166666666666667,0.5833333333333334,-0.0943,[]
7860,Noam Chomsky and Ralph Nader Recently Had Their First Public Conversation (Video),0.08333333333333333,0.21666666666666665,0.0,[]
6816,Top Clinton Ally Caught Accepting $20k Foreign Donation,0.1875,0.3125,0.5267,[]
9724,What is going on with WikiLeaks?,0.0,0.0,0.0,[]
6674,Solar Storm Alert,0.0,0.0,0.296,[]
10284,The Circus of Liars - America's Three Rings of Evil Clowns,-1.0,1.0,-0.8316,[]
5383,Ron Paul to Trump: Don't Listen to Neocons!,0.0,0.0,0.0,[]
7622,Fact Check: Trump Is Right that Clinton Might Cause WW3,0.2857142857142857,0.5357142857142857,0.0,[]
7137,"Profits & Profiteers – Big Banks, Price Fixing, Profiteering – 30% Price Hike -Poor Farmers – 1940s",-0.2,0.35,-0.0772,[]
7007,Hillary’s “Big Tent” is Obama’s “Grand Bargain” on Steroids,0.25,0.55,0.0,[]
9114,"PayPal Founder Blasts ""Corrupt Media, Intolerant Left"", Defends Trump",-0.25,0.5,0.0,[]
7746,Donald Trump and the Disabled Reporter: The whole truth and not the spin put on by the media.,0.0,0.35,0.3182,[]
5680,"Terrorism Threat: Trump is Right — Profile, Profile, Profile",0.2857142857142857,0.5357142857142857,-0.8402,[]
5639,Why Are Some More Altruistic Than Others? Woman Who Nearly Lost Life In Car Crash Attempts To Find Out,0.3,0.45,-0.6124,[]
9165,Will Hillary Clinton Get America Back on Track?,0.0,0.0,0.0,[]
7994,The Quasi-Legal Coup-Hillary Clinton Information Operations In Election 2016,0.0,0.0,0.0,[]
6997,HAPPENING: FBI Reopens Case Against Aggro Granny After New Emails Discovered!,0.17045454545454544,0.45454545454545453,0.0,[]
7658,"Teacher To 11 yr Old: 'I Can't Wait Until Trump Is Elected,He's Going To Deport All You Muslims'",0.1,0.2,0.0,[]
8572,Obama’s Definition of “High Integrity”,0.16,0.5399999999999999,0.0,[]
9776,Tonopah Test Range Google Earth imagery 7/22/2016,0.0,0.0,0.0,[]
9826,Australia to hunt down anti-vax nurses and prosecute them for disobeying the medical police state,-0.07777777777777779,0.14444444444444446,-0.4019,['Australia']
7054,Mavs Fans Got Mad At Mark Cuban For Bashing Trump. His Response Is Perfect,0.1875,1.0,0.128,[]
6510,The Yale Record Just Published The BEST Non-Endorsement Of A Candidate EVER!,1.0,0.3,0.7371,[]
10252,Black Activist Blasts Hillary Clinton Over Wikileaks Revelation,-0.16666666666666666,0.43333333333333335,0.0,[]
6950,"At DAPL, Confiscating Cameras as Evidence of Journalism",0.0,0.0,0.0,[]
7559,STATE OF GEORGIA FIRES PASTOR BECAUSE OF HIS FAITH; GOVERNMENT DIDN’T “APPROVE” BIBLICAL SERMONS,0.0,0.0,0.4215,['GEORGIA']
7175,Two More Hollywood Films For Men That Leave Today’s SJW Movies In The Dust,0.5,0.5,-0.0516,[]
9461,"Legend Art Cashin On A Trump Presidency, The New World Order, Gold, Brexit, The Great Depression And Why We Will See Panic",0.4681818181818182,0.6022727272727273,-0.4404,[]
9310,Dr. David Duke and Prof. Kevin MacDonald on Duke’s overwhelming victory in the debate,0.5,1.0,0.0,[]
8472,Hillary Is The Perfection of a Corrupt System,-0.5,1.0,0.5719,[]
7829,"Saudi Arabia Re-Elected, Russia Loses UN Human Rights Council Place",-0.15,0.1,-0.3182,"['Saudi Arabia Re-Elected', 'Russia']"
9080,The Hatred that Trump’s Lies will Leave Behind,-0.4,0.7,-0.802,[]
7774,Coping With Extreme Weather If You’re Stranded Outside,-0.0625,0.525,0.0,[]
5522,Iraqis in Mosul Find US Missiles at Captured Islamic State Base,-0.8,1.0,0.0,"['Mosul', 'US']"
8049,The Story of How the DOJ Tried to Thwart an FBI Investigation Into the Clinton Foundation,0.0,0.0,0.0,[]
6561,"Food mixology: When eaten together, these foods can boost health",0.0,0.0,0.4019,[]
7445,The Deteriorating Situation in Ethiopia,0.0,0.0,0.0,['Ethiopia']
7984,Nerve Disrupting Frequencies Radiating from “Smart” Meters – Information and Perspective,0.21428571428571427,0.6428571428571429,0.0,[]
5924,Comment on Grinnell College warns against ‘deplorable and problematic’ costumes by Joe,-0.6,0.9,-0.1027,[]
9038,Whose Side Is Russia On In Syria?,0.0,0.0,0.0,"['Russia', 'Syria']"
8004,"World Proud Of Its Calm, Measured Response To Trump Victory",0.55,0.875,0.6597,[]
8817,PressTV-US troops could be prosecuted for war crimes,0.0,0.0,-0.7579,['US']
10076,Hillary Finally Concedes: “This Is Painful and It Will Be for a Long Time”,-0.25,0.7666666666666666,-0.4404,[]
9278,Trump Allows 3 Million People To Escape US,0.0,0.0,0.1779,[]
7080,Collusion Between Facebook and Hillary’s Campaign Revealed in Clinton Emails,0.0,0.0,0.0,[]
7754,Sanders calls Trump 'political coward' over voter suppression report,0.0,0.1,-0.4588,[]
5664,Now Live: View Full Text of Job Postings | Economy,0.24318181818181817,0.525,0.0,[]
9064,"Life: If You Love Enamel Pins, You’ll Love This Etsy Shop, And If You Don’t Care About Enamel Pins, You’ll Explode Over This Picture Of A Bulldog Puppy, And If That Doesn’t Do It For You, You’ll Lose Your Shit Over This Amazing-Looking Pizza, And If You Don’t, We’ll Find Something For You",0.26666666666666666,0.6666666666666666,0.743,[]
5802,Alert News : Putins Army Is Coming For World War3 Against Obama year 2016 New Video!!!,0.26633522727272724,0.45454545454545453,0.4724,[]
8695,Coconut: The Earth’s Most Widespread Medicinal Fruit Plant,0.5,0.5,0.0,[]
9494,Venezuela crisis enters dangerous phase as Maduro foes go militant,-0.6,0.9,-0.8807,['Venezuela']
6715,Ho’oponopono: Healing For Ourselves & Our World,0.0,0.0,0.0,[]
8190,Kim Kardashian The Queen Of Selfies Retires Her Booty From Breaking The Internet,0.0,0.0,0.0,[]
8085,Will Obama recognize Palestinian state?,0.0,0.0,0.0,['Obama']
8171,VIDEO: Proof Hillary’s Frail Health is Becoming an Issue,0.45,0.8500000000000001,0.0,[]
9332,"Is Halloween Evil? Why Witches, Occultists And Satanists Celebrate Halloween And Why You Should Not",-1.0,1.0,-0.1779,[]
8821,FBI Investigates Saudi Wife-Abusing Clinton Foundation Donor in Straw Donor Scheme,0.0,0.0,0.0,[]
6066,Colorado Cannabis Industry Contributes More to Economy Than All Other Industries: Report,0.1875,0.4375,0.0,[]
5854,"Professor Shares Insights on Paranormal, Cannibalism and Vampires.",0.0,0.0,0.296,[]
10507,Hillary Admits In Leaked Email That Clinton Donors Are Funding ISIS,0.0,0.0,-0.0258,['Leaked']
8886,Billionaire: “Single Digit Millionaires” Are Too Poor to Get Justice In America,-0.2357142857142857,0.40714285714285714,0.0772,['America']
5323,Planned Parenthood: Abortion pill usage now rivals surgery,0.0,0.0,0.0,[]
8960,"NeverTrump Radio Host Does 180, Makes BRILLIANT Case for Voting Trump",0.9,1.0,0.6739,[]
8235,Saudi’s threaten OPEC oil freeze over Iran row,0.0,0.0,-0.34,['Iran']
7079,Tsunami Hits New Zealand After Massive 7.8 Earthquake Strikes,0.06818181818181818,0.7272727272727273,-0.3612,"['Tsunami', 'New Zealand']"
9296,"Is the US a banana republic? - Putin [Valdai, Part 1 of 1]",0.0,0.0,0.0,['US']
8356,WATCH As Chris Cuomo Tells Rudy Giuliani: You Live In Fact-Free ‘Trumpland’,0.13636363636363635,0.5,0.0,[]
5648,"To Survive, Evolve - Russia News Now",0.0,0.0,0.0,[]
7699,GUEST POST: Why I’m Exceptional & Indispensable – by Hillary Clinton - Rob Slane,0.5333333333333333,0.95,-0.5574,[]
6648,Trumpocalypse & 5 Ridiculously Outdated Assumptions Every Statist Makes,-0.4000000000000001,0.6333333333333334,-0.34,[]
9116,"TRUTH: No Apartheid in Israel, Says Black South African Politician",-0.08333333333333333,0.21666666666666667,0.2103,['Israel']
9473,Hillary Clinton Responds To New FBI Investigation,0.13636363636363635,0.45454545454545453,0.0,[]
5991,"AMAZING VIDEO : Hispanics for Trump in Miami Storm the Polls, HORNS BLASTING, Shouting “USA! TRUMP!” – TruthFeed",0.9375000000000001,0.9,0.7284,['Miami']
6743,26 WikiLeaks bombshells on Hillary you need to know,0.0,0.0,0.0,[]
9839,The struggle continues for a binding treaty to #StopCorporateAbuse,0.0,0.0,-0.3182,[]
7339,"Iran, Finland sign 4 MoUs in Tehran",0.0,0.0,0.0,"['Iran', 'Finland', 'Tehran']"
9555,Comment on WikiLeaks Shocker: Clinton Camp Considering Paul Ryan Relative as Supreme Court Nominee by Richard Johnson,0.0,0.0,0.4588,[]
7878,Hilarious Cartoon Reveals 2016 Political Version of The “Walking Dead”,0.09999999999999999,0.5,0.4019,[]
10516,Crushing Hillary: Trump’s Landslide by the Numbers | EndingFed News Network,0.4,0.9,-0.3612,[]
5696,Google Violence at Temple U Popular Across the Country,0.6,0.9,-0.3182,[]
6833,"Strong 5.4 Magnitude Quake Hits Central Italy, Rattles Rome",0.21666666666666665,0.49166666666666664,0.5106,['Rattles Rome']
