id,title,polarity,subjectivity,vader_compund,GPE
2518,Court rejects Obama immigration plan. Executive abuse of power?,0.0,0.0,-0.8126,[]
1042,The big question about Hillary Clinton: What if the FBI is onto her?,0.0,0.1,0.0,[]
772,John Boehner thanks God Cruz didn't win,0.5,0.30000000000000004,0.233,[]
4220,Why Trump's foreign policy resonates with Americans – to a point,-0.125,0.125,0.0,[]
5214,Memo To Trump And Clinton: Use Tough Love To Win The Millennials,0.30370370370370375,0.6111111111111112,0.8176,[]
783,How well-meaning political reformers are helping to elect President Trump,0.4,0.5,0.296,[]
45,Hillary Clinton shatters $100M fundraising goal,0.0,0.0,0.0,[]
4286,The detente between Trump and Cruz is definitely over,0.0,0.5,0.4019,[]
1776,Inside the Trump-Bush melodrama: Decades of tension and discomfort,-0.3,0.2,-0.6249,[]
3240,Rand Paul Supporters Walk Out Of Jeb Bush Speech,0.0,0.0,0.4404,[]
779,Ryan on meeting with Trump: 'It’s important we don’t fake unifying',-0.04999999999999999,1.0,-0.3182,[]
189,Republicans' fear: 2 more years of gridlock,0.5,0.5,-0.4939,[]
4923,The Worst Case for Republicans: Trump Wins,-0.35,0.6,-0.1027,[]
2122,How America is quietly becoming a climate change leader,0.45,0.8500000000000001,0.0,['America']
4401,Immigration Standoff May End With Another Congressional Punt,0.0,0.0,0.0,[]
5210,Donald Trump is failing at basically everything right now. This poll proves it.,0.2928571428571428,0.26785714285714285,-0.5106,[]
705,"Pro-Trump, anti-Trump groups clash in San Diego",0.0,0.0,0.0,['San Diego']
365,"Liberal pundits blame Debbie Wasserman Schultz, not Bernie Sanders, for Democrats’ division",0.0,0.0,-0.34,[]
1640,Sanders draws early support for White House bid from long-time union allies,0.05,0.15,0.4019,[]
4958,Why Trump’s warning of ‘rigged election’ isn’t credible,0.4,0.7,-0.34,[]
3567,Jihadi John: The bourgeois terrorist,0.0,0.0,-0.6908,[]
1463,Don’t underestimate the power of Trump’s rage-fueled rise,0.0,0.0,-0.296,[]
394,DNC Chair won't run for Senate in 2016,0.0,0.0,0.0,[]
1245,Donald Trump wasn’t so anti-Iraq war after all. Quelle surprise.,0.0,0.0,-0.4728,[]
5109,The Daily 202: Why Trump sounded more like a strongman than a movement conservative,0.25,0.25,0.5799,[]
906,Delegates face death threats from Trump supporters,0.0,0.0,-0.5859,[]
5098,Hillary Clinton poised to reveal VP pick,0.0,0.0,0.25,[]
4995,"As His Campaign Crumbles, Trump Is Spending His Day Fighting With MSNBC's Joe Scarborough",0.0,0.0,-0.3612,[]
4871,How Hillary Clinton could win,0.8,0.4,0.5859,[]
3961,"Turkey, Russia Headed for a Military Face-Off?",-0.1,0.1,0.0,"['Turkey', 'Russia']"
368,Democrats weigh how to nudge Sanders out,0.0,0.0,0.0,[]
5125,Trump's VP search enters frenzied phase,0.0,0.0,0.0,[]
4855,Clinton Says She Was Wrong to Call Half of Trump Supporters ‘Deplorables’,-0.3333333333333333,0.5333333333333333,-0.0516,[]
4176,"In campaign chaos, Donald Trump shows his management style",0.0,0.0,-0.5719,[]
433,A harsh blow to small businesses: Opposing view,-0.225,0.55,-0.4404,[]
1301,Sarah Palin endorses Donald Trump's presidential bid,0.0,0.0,0.34,[]
1464,‘He’s Cuban. I’m Mexican.’: Can Rubio and Cruz connect with Latino voters?,0.0,0.0,0.0,[]
985,Cruz Crushes Trump in Wyoming Republican Caucus,0.0,0.0,-0.4404,['Wyoming']
4966,"William Weld: Never Mind Libertarianism, He's Running as Himself",0.0,0.0,-0.0762,[]
4170,"Clinton makes history, declares win in Democratic race",0.8,0.4,0.5859,[]
858,Cruz confronts pro-Trump protesters in Indiana: ‘He’s taking advantage of you’,0.0,0.0,-0.2023,['Indiana']
413,U.S. officials optimistic they will close giant trade deal,0.0,1.0,0.3182,['U.S.']
5206,Hillary Clinton Attacks Donald Trump for Threatening to Sue Accusers,0.0,0.0,-0.743,[]
2632,"Cleveland police are out of control, say the feds. Now they're making a deal to change.",0.0,0.0,0.0,['Cleveland']
1707,"Donald Trump stands by Jeb Bush, George W. Bush 9/11 comments",0.0,0.0,0.0,[]
5084,"Obama passes baton to Clinton, stirs up '3rd term' charges",0.0,0.0,-0.2732,['Obama']
507,Housing In 2015: Four Reasons For Optimism (And One For Worry),0.0,0.0,0.1531,[]
2746,"White House, NYT leave Bushes out of lead photos from Selma march",0.0,0.0,-0.0516,['Selma']
3136,Emotional Service Held At Charleston Church Days After Shootings,0.0,0.65,0.1531,[]
3100,5 amazing ways Pope Francis made Republicans squirm yesterday,0.6000000000000001,0.9,0.5859,[]
4462,Charlie Hebdo: The French magazine's long history of polarization (+video),-0.025,0.2,0.0,[]
1847,Martin O’Malley is running for president — and on Elizabeth Warren's platform,0.0,0.0,0.0,[]
1054,What Hillary Clinton Needs to Tell Voters Who Don’t Want to Have a Beer With Her,0.0,0.0,0.0772,[]
2717,Rush Limbaugh is cooked: The stunning fall of the right’s angriest bloviator,0.39285714285714285,0.7678571428571428,-0.3612,[]
4164,America’s looming freak show: How GOP control in 2015 will terrorize a nation – with no political repercussion,0.0,0.1,-0.872,['America']
3949,Russia plays down idea of coalition with West to strike ISIS in Syria,-0.15555555555555559,0.2888888888888889,0.128,"['Russia', 'Syria']"
4657,Trump cuts off fundraising events for Republican Party,0.0,0.0,0.128,[]
2811,Afghan intelligence officials confirm death of Taliban leader Mullah Omar,0.0,0.0,-0.2023,[]
3461,Supreme Court throws out conviction for violent Facebook postings,-0.8,1.0,-0.0772,[]
3830,Obama oval office speech aims to reassure nation over terror threats,0.0,0.0,-0.5859,['Obama']
14,How Planned Parenthood hoax avoids the truth,0.0,0.0,-0.128,[]
984,Strong organization helps Cruz dominate Colorado delegate hunt,0.4333333333333333,0.7333333333333333,0.6597,['Colorado']
962,Donald Trump rages against the machine,0.0,0.0,-0.4767,[]
4526,Delta State shooting: Shannon Lamb kills himself,0.0,0.0,-0.5423,['Delta State']
3288,Reid Won't Seek Re-Election,0.0,0.0,0.0,[]
4798,4 Things To Watch At The First Presidential Debate,0.25,0.3333333333333333,0.0,[]
2154,"New snowstorm, new target: South under siege",0.13636363636363635,0.45454545454545453,0.0,[]
4315,Donald Trump: 'I will be a great unifier',0.8,0.75,0.6249,[]
3208,GOP to Trump: You crossed the line,0.0,0.0,0.0,[]
932,This election is an unpopularity contest for the ages,0.0,0.0,0.0,[]
465,"As gas prices drops, states under increased pressure to hike taxes to replenish transportation funds",0.0,0.0,-0.0258,[]
1172,"Christie, Fiorina suspend 2016 campaigns",0.0,0.0,-0.3182,[]
2868,Old rivals Obama and McCain tussle over Iran,0.1,0.2,0.0,['Iran']
198,Congress in slow lane on auto safety,-0.30000000000000004,0.39999999999999997,0.4215,[]
1134,"Pressure Is On Trump, Sanders In Crucial Contests Tuesday",0.0,1.0,-0.296,[]
1164,Does Bernie Sanders really want to win? Three Democratic debate takeaways,0.5,0.30000000000000004,0.6865,[]
1937,Rubio nabs key former Romney aide,0.0,0.5,0.0,[]
4516,ISIS claim responsibility for shooting at Texas Muhammad cartoon contest,0.0,0.0,0.0,[]
83,#BlackLivesMatter: Why movement is its own worst enemy,-0.2,1.0,-0.8225,[]
1849,Clinton is banking on the Obama coalition to win,0.8,0.4,0.5859,['Obama']
3644,"Mike Brown anniversary: Arrests, state of emergency",0.0,0.0,-0.6705,[]
3827,"Obama Touts 2015 Successes, Sets 2016 Goals",0.0,0.0,0.5423,[]
3741,Prisoner in van heard “banging against walls.”,0.0,0.0,-0.5423,[]
3217,Carly Fiorina announces presidential bid,0.0,0.0,0.0,[]
2897,Parents Of American Woman Held By ISIS Say They Have Been Notified Of Her Death,0.0,0.0,-0.5994,[]
2221,Obama's long-view foreign policy: why he thinks the US can bend the arc of history,-0.125,0.125,0.0,"['Obama', 'US']"
1817,Jill's dilemma,0.0,0.0,-0.1779,['Jill']
1490,Why California's drought hasn't sent food prices soaring,0.0,0.0,0.0,['California']
1168,Super Tuesday Brings Harsh Light And Heartaches On The Morning After,0.17777777777777778,0.6888888888888888,0.25,[]
2205,Where do strained U.S.-Israeli relations go after Netanyahu’s victory?,0.0,0.0,-0.4019,[]
1153,How Donald Trump blindsided the GOP: Inside the uprising the establishment never imagined — and didn’t see coming,0.0,0.0,0.0,[]
1095,Inside Marco’s Hollow Campaign,-0.1,0.05,0.0,[]
2401,Obamacare Enrollees Anxiously Await Supreme Court Decision That Threatens Their Coverage,-0.25,1.0,0.128,[]
1279,"Trump and Sanders win: We are witnessing a full scale revolt, America",0.575,0.47500000000000003,0.5859,['America']
2825,Does Kerry want an Iran deal too much?,0.2,0.2,0.0772,['Iran']
2304,Russia May Deny LGBT Driver's Licenses,0.0,0.0,-0.34,['Russia']
1231,"Cruz, Trump and Rubio win in Iowa. And now we know who the losers are, too...",0.30000000000000004,0.30000000000000004,0.1027,['Iowa']
3715,Black faith is under attack: How to make sense of white supremacy’s Charleston crimes,-0.08333333333333333,0.21666666666666667,-0.0772,['Charleston']
2835,Bashar al-Assad is losing ground in Syria,0.0,0.0,-0.3818,['Syria']
3933,Q&A: key questions about EgyptAir flight MS804,0.0,1.0,0.0,[]
4144,"To grow the economy, grow small businesses: Bloomberg & Buffett",-0.25,0.4,0.0,[]
4038,Turkey expands anti-Islamic State campaign,0.0,0.0,0.1027,['Turkey']
4608,How the swing voter went extinct,-0.4,0.6,0.0,[]
3501,How come the US keeps killing ISIS No. 2s?,0.0,0.0,-0.6597,['US']
4544,Loretta Lynch becomes first African-American woman AG.,0.25,0.3333333333333333,0.0,[]
671,"Clinton is close, but Sanders not ready to give up",-0.1,0.5,-0.395,[]
5121,Picking Mike Pence Really Was A Grand Slam For Donald Trump,0.35,0.6,0.1689,[]
60,Republicans Very Troubled By Clinton Donors See No Conflict With Their Own Dark Money,-0.06666666666666668,0.7999999999999999,-0.325,[]
3500,"Suicide Blast at Park Leaves More Than 50 Dead in Lahore, Pakistan",0.15,0.45,-0.8768,"['Lahore', 'Pakistan']"
1892,Why Carly Fiorina is on a media blitz,0.0,0.0,0.0,[]
405,Top Democratic economists don't think much of Bernienomics. He doesn’t care.,0.35,0.35,0.6124,[]
2214,"If Congress rejects nuclear deal, would US be the pariah? (+video)",0.0,0.0,-0.4939,['US']
5019,Trump Reboot? Business Mogul Vows to 'Jumpstart' US Economy,0.0,0.0,0.0,['US']
3576,Top Iranian nuke negotiator ordered to stop screaming at Kerry,0.5,0.5,-0.4588,[]
3762,Calm Envelopes Baltimore as Curfew Begins,0.30000000000000004,0.75,0.3182,[]
861,Protesters take to streets after Trump rally in California,0.0,0.0,-0.2263,['California']
43,Trump’s campaign just got support from one of the Republican Party’s biggest donors,0.0,0.0,0.4019,[]
3871,Obama to Try to Allay Gulf Nation Leaders' Fears about Iran,0.0,0.0,-0.4215,"['Obama', 'Iran']"
2171,"Barack Obama, President Oh-bummer",0.0,0.0,0.0,[]
2795,Obama's Iran deal is now near certain to survive Congress,0.15714285714285714,0.4857142857142857,0.2732,"['Obama', 'Iran']"
3911,"Biden says Ukrainians 'have a right to defend themselves,' mum on US sending weapons",0.2857142857142857,0.5357142857142857,-0.4404,['US']
291,John Boehner and the failure to live up to conservative principles,-0.09015151515151518,0.4,-0.5106,[]
3309,Republicans face challenge in holding on to Senate majority in 2016,0.0,0.0,0.0772,[]
1972,5 Reasons Cruz Announced His Candidacy Early,0.1,0.3,0.0,[]
1756,The GOP farce plods along: Why last night’s interminable debate was an affront to the party’s patron saint,-0.2,0.2833333333333333,-0.4019,[]
4120,"Fuming over Ryan, some conservative voices turn on the Freedom Caucus",0.0,0.0,0.128,[]
3951,Germany's Merkel backs tighter refugee rules amid sex assault protests,0.0,0.0,-0.7096,['Germany']
343,Human remains found as search continues for 11 service members involved in helicopter crash,0.0,0.1,-0.4019,[]
170,Warring Senate and House Republicans see peacemaker in Ryan,0.0,0.0,0.0258,[]
685,"Bernie Sanders, Hillary Clinton battle for California",0.0,0.0,-0.3818,['California']
1975,Who's Winning The 2016 Race — On Facebook And Twitter?,0.5,0.75,0.5267,[]
510,Morning Plum: Will GOP pay any political price for budgetary hocus-pocus?,0.0,0.1,-0.1027,[]
5188,Trump’s starting to panic: Corey Lewandowsi fired as campaign manager amid huge staff shakeup,0.20000000000000004,0.5,-0.7351,[]
3017,This Is What the Future of American Politics Looks Like,0.0,0.0625,0.3612,[]
276,Kevin McCarthy drops out of House speaker race,0.0,0.0,0.0,[]
3880,U.S. drone strike accidentally killed 2 hostages,-0.2,0.0,-0.8126,['U.S.']
2625,Iran calls for assassination of Netanyahu's children,0.0,0.0,-0.5994,['Iran']
3487,Marco Rubio unveils comprehensive tax plan,0.0,0.0,0.25,[]
3771,Arrest Made In Connection To Ferguson Police Shooting,-0.05,0.0,-0.34,[]
628,Trump's terror response has Republicans fretting anew,0.0,0.0,-0.5267,[]
3429,Worst job in Washington: Obama's SCOTUS pick,-1.0,1.0,-0.6249,"['Washington', 'Obama']"
506,"Gas prices aren't forever, Obama tells Americans",0.0,0.0,0.0,['Obama']
964,Billionaires fund anti-Trump delegate push,0.0,0.0,0.0,[]
4486,"Memorial Day provides respite from VA controversies, even as new issue brews",0.13636363636363635,0.45454545454545453,0.0,['VA']
3324,Hillary Clinton apologizes for e-mail system: ‘I take responsibility’,0.0,0.0,0.3612,[]
3572,The real reasons Iran is so committed to its nuclear program,0.2,0.30000000000000004,0.4101,['Iran']
367,"Democratic challengers launch attacks against Clinton, party leadership",0.0,0.0,0.0516,[]
154,"After nearly five years, Boehner could never land the ‘big deal’ he wanted",0.05,0.25,0.0,[]
4854,Black Millennials: Don’t Help Donald Trump,-0.16666666666666666,0.43333333333333335,0.4019,[]
2510,The myth of the ‘anchor baby’ deportation defense,0.0,0.0,0.128,[]
1936,Ranking the 2016 Republican field,0.0,0.0,0.0,[]
887,A shutout for Donald Trump - The Boston Globe,0.0,0.0,0.0,[]
2971,Ex-military intel officer says White House delaying announcement of Bergdahl desertion charge,0.0,0.0,0.0,['Bergdahl']
260,"Under speaker pressure, signs pointing to a reluctant Paul Ryan",0.0,0.0,-0.4939,[]
3521,Beyond Syria and Iraq: ISIS is losing ground around the world,0.0,0.0,-0.3818,"['Syria', 'Iraq']"
5097,Clinton’s challenge will be to balance a hopeful tone with an argument for change,0.0,0.0,0.2732,[]
3954,Putin Says Will Not Abandon Russians in Ukraine to Nationalists,0.0,0.0,0.3412,['Ukraine']
3760,Report: Freddie Gray may have intentionally tried to injure self in police van,0.0,0.0,0.0,[]
370,When Did the Democratic Party Become Such a Nervous Wreck?,0.0,0.5,-0.3182,[]
102,"Moms march to demand end to police brutality, racial injustice",0.0,0.0,-0.8481,[]
4340,Can Huckabee Overcome The 'New Car Smell' Of Other Candidates?,0.005681818181818177,0.4147727272727273,0.0,[]
3786,Body parts found in suitcase left on sidewalk,0.0,0.0,0.0,[]
606,Kentucky election could blot an Obamacare bright spot,0.7000000000000001,0.7999999999999999,0.4404,['Kentucky']
4471,This Republican senator visited a mosque to repudiate Donald Trump,0.0,0.0,0.0,[]
1450,GOP candidates fight for spotlight ahead of Milwaukee debate,0.0,0.0,-0.3818,['Milwaukee']
2072,DR. MANNY: Water crisis in Flint is just the tip of the iceberg,0.0,0.0,-0.6249,['Flint']
1672,OnPolitics | 's politics blog,0.0,0.0,0.0,[]
643,Trump and the judge: Our view,0.0,0.0,0.0,[]
1663,Jeb sides with brother on invading Iraq: Was he ducking the question?,0.0,0.0,0.0,['Iraq']
3051,Political polarization is what paralyzes us - The Boston Globe,0.0,0.1,0.0,[]
2980,Loretta Lynch joins Obama in prodding Senate over NSA,0.0,0.0,0.0,[]
4881,The phantom earpiece phenomenon: Why presidential candidates are consistently accused of cheating during debates,0.25,0.25,-0.7003,[]
4590,"Trump Gives Victory Speech, Liberals Rediscover Appeal of Limited Government",-0.07142857142857142,0.14285714285714285,-0.2263,[]
2405,Senate GOP prepared to replace Obamacare subsidies,0.0,0.0,0.2263,[]
5103,No Brotherly Love in Philly: Email Scandal Threatens to Mar DNC,0.5,0.6,-0.877,[]
3409,Conservatives: SCOTUS Pick More Important Than Senate Majority,0.45,0.75,0.2716,[]
4905,Donald Trump is doing worse with Latinos than the previous 6 Republican presidential candidates,-0.2833333333333333,0.3833333333333333,-0.4767,[]
4118,Paul Ryan is an endangered species: How congressional extremists could easily doom his speakership,0.43333333333333335,0.8333333333333334,-0.0772,[]
529,Can Republicans govern? Budget 2016 could be biggest test.,0.0,0.0,0.0,[]
5,"As Reproductive Rights Hang In The Balance, Debate Moderators Drop The Ball",0.0,0.0,-0.2732,[]
160,How Congress finally killed No Child Left Behind,-0.20000000000000004,0.2333333333333333,-0.7717,[]
3440,Get Ready For A Fight To Replace Scalia,0.2,0.5,-0.0258,[]
947,"Clinton, Sanders Let Loose in New York Debate | RealClearPolitics",0.029720279720279713,0.3618881118881119,-0.3182,['New York Debate']
734,"On More than One Issue, GOP's Trump Sounds like a Democrat",0.5,0.5,0.3612,[]
2514,Obama administration stops work on immigrant program,0.0,0.0,-0.1531,[]
1577,Surprised About Donald Trump's Popularity? You Shouldn't Be,0.1,0.9,0.6124,[]
5266,#NeverTrump Goes Down in Flames in Final Attempt to Stop The Donald,-0.07777777777777779,0.6444444444444445,-0.296,[]
1665,Jeb Bush 3.0 will crash and burn: Why his new (new) strategy is almost certainly doomed,0.16233766233766234,0.49350649350649345,-0.672,[]
5091,"A Tale of 2 Americas: Platforms Show World of Difference Between Dems, GOP",0.0,0.0,0.0,[]
3210,Jeb seeks to shake shadow of Bush family name,0.0,0.0,-0.1779,[]
3570,Jeh Johnson calls for increased vigilance after Mall of America terror threat,0.0,0.0,-0.6908,[]
2913,"Gen. Petraeus: Biggest threat to Iraq's stability is Iran-backed militias, not ISIS",0.0,0.0,-0.5267,"['Iraq', 'Iran']"
3677,4 students arrested for Calif. school shooting plot,0.0,0.0,-0.4767,['Calif.']
1595,Fiorina blasts CNN for debate rules that could exclude her despite rise in polls,0.0,0.0,-0.2263,[]
248,11 Benghazi takeaways: One for each hour,0.0,0.0,0.0,[]
1498,Bush donors await green light to jump ship,0.1,0.5,0.1027,[]
3900,Obama says he learned of Clinton using private email through news reports,0.0,0.375,0.0,[]
807,McCain on Trump: 'Foolish' to ignore will of GOP voters,0.0,0.0,-0.5574,[]
2202,Lessons from Obama's deal with Iran,0.0,0.0,0.0,"['Obama', 'Iran']"
4876,Why early voting could favor Democrats in key states,0.05,0.65,0.4019,[]
2530,Donald Trump to trek U.S.-Mexico border Thursday,0.0,0.0,0.0,[]
1719,Rand Paul shreds Ted Cruz over his showboating antics: “He is pretty much done for”,0.225,0.6,0.4939,[]
1596,Donald Trump would ‘strongly consider’ closing some mosques in the United States,0.4333333333333333,0.7333333333333333,0.4215,['the United States']
3563,FBI’s brazen terrorism lie: What the Boston Marathon bombing trial reveals about America’s deluded terror narrative,0.0,0.0,-0.8402,['America']
1078,Ben Carson’s Camp Plots Vice Presidential Bid,0.0,0.0,0.0,[]
2695,Reddit administrators accused of censorship,0.0,0.0,-0.296,[]
2152,The White House wants to cut methane emissions from oil and gas operations,0.1,0.05,-0.2732,[]
3029,A semi-radical plan to elect more moderates to Congress,0.65,0.7,0.0,[]
773,Here’s the Best Way to Stop Trump—and Save Republicans in the Senate and House,1.0,0.3,0.7351,[]
1870,Here's Why All These Political Cattle Calls Matter,0.0,0.1,0.0258,[]
299,More conservative Republicans say they won't back Boehner for speaker,0.25,0.25,0.0,[]
381,Democrats are actually more enthusiastic than Republicans about trade,0.55,0.7,0.5413,[]
2701,"Bill O'Reilly claims false, admits Fox News: Why that won't hurt him at Fox",-0.4000000000000001,0.6,0.6093,[]
3995,Turkish PM says deadly attacks likely were suicide bombings,-0.1,0.7,-0.8126,[]
178,Immigration crackdown splits GOP,0.0,0.0,0.0,[]
1201,"After strong debate, Christie, Bush resume attack on Rubio",0.4333333333333333,0.7333333333333333,0.0516,[]
4439,UN agency food aid vouchers in Syrian crisis diverted and sold for cash,0.0,0.0,-0.6249,[]
4898,"Amid immigration questions, how will GOP Hispanics vote?",0.0,0.0,0.0,[]
9,Planned Parenthood’s lobbying effort; pay raises for federal workers; and the future Fed rates,0.0,0.125,-0.1779,[]
3690,"Police Use Tear Gas, Arrest 9 During Protests In St. Louis",-0.05,0.0,-0.5106,['St. Louis']
1075,Kasich’s Ohio Win Pushes G.O.P. Race Closer to Chaotic Convention,0.8,0.4,0.1531,"['Kasich', 'Ohio']"
2179,‘We Caved’,0.0,0.0,0.0,[]
4478,"Newt Gingrich: If Hillary Clinton Runs In 2016, Republicans 'Incapable Of Competing'",0.0,0.0,-0.3818,[]
4179,"Hillary supporters: We're excited, too, but also practical",0.375,0.75,0.3919,[]
3801,Report: Obama Administration Makes 'No Progress' On Drone Program Transparency,0.0,0.0,0.4215,[]
6,"Despite Constant Debate, Americans' Abortion Opinions Rarely Change",0.15,0.6166666666666667,0.0,[]
4362,Congressional Republicans are outraged that the EPA wants to protect our drinking water,-0.35,0.55,-0.2263,[]
1193,CNN basically ignored Ben Carson at Thursday’s debate. And that’s just fine.,0.4166666666666667,0.5,-0.128,[]
4363,Is US now a climate change leader? How Obama's new plan measures up.,0.13636363636363635,0.45454545454545453,0.0,"['US', 'Obama']"
3776,Is Campus Rape Really An Epidemic?,0.2,0.2,-0.6908,[]
1385,Why America might elect a president it doesn't like,0.8,0.9,-0.2755,['America']
581,Obama's community college proposal: dead on arrival?,-0.2,0.4,-0.6486,['Obama']
694,Donald Trump's obsession with himself,0.0,0.0,-0.34,[]
2473,ObamaCare Opt-Out Act: Let all Americans make their own health care decisions,0.6,1.0,0.4939,[]
1130,Another Primary Night's Results Confound (At Least Some) Expectations,0.05000000000000002,0.45,0.0,[]
3257,Funding shortfall for Social Security disability program: Is it real?,0.11666666666666667,0.18333333333333335,0.34,[]
4221,Most non-Trump GOP voters say they would consider independent candidate,0.25,0.3125,0.0,[]
2283,Marco Rubio doesn’t think sexual orientation is a choice but wants states to decide marriage,0.35,0.4666666666666667,0.0,[]
3958,Downing of Russian plane reveals potential for more conflict,0.16666666666666666,0.5,-0.3804,[]
2928,"Retaliating For Killings, Egypt Launches Airstrikes Against ISIS In Libya",0.0,0.0,-0.6705,['Libya']
2353,President Obama wants to disarm America,0.2,0.1,0.0,['America']
689,"Sanders says 'tough guy' Trump should reconsider, still debate him",-0.3888888888888889,0.8333333333333334,-0.128,[]
1833,Heard of George Pataki? Every four years he thinks about running for president.,0.0,0.0,0.0,[]
2617,Netanyahu scores stunning victory – but at what cost? (+video),0.5,1.0,0.2023,[]
2601,Netanyahu blasts Obama's Iran nuclear deal,0.0,0.0,0.0,"['Obama', 'Iran']"
4579,The ultimate triumph: President Trump,0.0,1.0,0.4767,[]
3258,Many Opt to Take Social Security Before Full Retirement Age,0.29444444444444445,0.37222222222222223,0.34,[]
777,Trump's women problem,0.0,0.0,-0.4019,[]
1966,Romney moves to reassemble campaign team for ‘almost certain’ 2016 bid,0.21428571428571427,0.5714285714285714,0.0,[]
4255,"MSNBC, DNC reach deal to host Democratic debate in New Hampshire",0.13636363636363635,0.45454545454545453,0.0258,['New Hampshire']
293,"Understanding John Boehner, reluctant ringleader of GOP shutdown politics (+video)",0.0,0.0,-0.25,[]
4287,Bob Dole on Ted Cruz: 'Nobody likes him',0.0,0.0,0.4215,[]
1955,Election 2016: Rand Paul poised to launch campaign,0.0,0.0,0.25,[]
239,Paul Ryan will face 'monumental obstacles' as speaker,-0.05,0.0,-0.3818,[]
2623,7 Times Obama Failed to Support Israel,-0.5,0.3,-0.1531,['Israel']
3164,"Trump, RNC announce joint fundraising deal",0.0,0.0,0.0,[]
3330,State Dept. Admits Official Censored Sensitive Iran Nuclear Deal Video,0.1,0.9,0.1531,[]
600,"Election results: Bevin wins in Kentucky, Ohio rejects pot",0.3,0.2,0.128,"['Kentucky', 'Ohio']"
5249,Paul Manafort resigns as Trump campaign chairman after Breitbart shake-up,0.0,0.0,-0.3182,[]
2489,British firm aims to open immigration detention center near US-Mexico border,-0.04000000000000001,0.27999999999999997,-0.3612,"['US', 'Mexico']"
3412,Merrick Garland’s instinct for the middle could put him in the court’s most influential spot,0.25,0.25,0.4927,[]
4983,Trump to African Americans: 'What Do You Have to Lose?',0.0,0.0,-0.4019,[]
4543,Obama to name Marine Gen. Dunford chairman of Joint Chiefs of Staff,0.0,0.0,0.0,['Obama']
4055,Rout has Ukraine pleading for peacekeepers,0.0,0.0,0.3818,['Ukraine']
2377,"Hot dogs, bacon and other processed meats cause cancer, World Health Organization declares",0.0625,0.6125,-0.6597,[]
2248,17 biblical rules for marriage the Kim Davis set chooses to ignore,0.0,0.0,-0.3612,[]
1669,"Rubio, Cruz, Christie Improve Their Standing In Third GOP Debate",0.0,0.0,0.4404,[]
192,Americans Don't Like New Congress Any Better Than The Last One,0.21212121212121213,0.34040404040404043,0.1999,[]
57,Million-dollar donors pump huge sums into 2016 White House race,0.20000000000000004,0.45,0.3182,[]
4060,Rural Nepal devastated by earthquake still awaits aid,0.0,0.0,-0.5719,[]
1082,Is the GOP's stop Trump campaign too late?,-0.3,0.6,-0.296,[]
1616,Rubio battles Cruz for Iowa edge,0.0,0.0,-0.3818,['Iowa']
1344,Insiders: Marco Rubio crashed and burned,0.0,0.0,0.0,[]
640,Elizabeth Warren's speech attacking Donald Trump made a bigger argument about Republicans,0.0,0.5,-0.6705,[]
5050,Clinton Goes After Republican Vote In Rare Fox News Interview,0.3,0.9,0.0,[]
3645,A standard dejection in the IRS help line,0.0,0.0,0.4019,[]
719,The Dems’ lethal weapon: Elizabeth Warren is the only Democrat that can cut Donald Trump down to size,-0.07777777777777779,0.6444444444444445,-0.5106,[]
611,"poll: Alarm, anxiety",0.0,0.0,-0.4767,['Alarm']
223,"Paul Ryan, a highway bill, and the political virtue of patience (+video)",0.0,0.1,0.4215,[]
5044,'Repugnant': Families of War Dead Demand Apology From Trump,-0.2,0.4,-0.8591,[]
401,Hillary Clinton's first test,0.25,0.3333333333333333,0.0,[]
2427,"Republicans keep scanning the horizon for path to scrap, replace ObamaCare",0.0,0.0,0.0,[]
5056,An open letter to Mr. Khizr Khan,0.0,0.5,0.0,[]
4218,"Protesters try to block access to Trump rally in Arizona, ahead of big primary in border state",0.2,0.3,-0.5859,['Arizona']
1887,Count on Wide-Open 2016 Debate Over U.S.’s Role in the World,0.0,0.0,0.0,['U.S.']
2779,Why Obama is changing tune on pulling troops from Afghanistan,0.0,0.0,0.0,['Afghanistan']
4452,Is Iran ‘already violating’ the nuclear deal by ‘illegally testing ballistic missiles?’,-0.5,0.5,0.0,['Iran']
385,"As Democrats Grow Nervous, Clinton Tries To Appeal To Party Leaders",-0.1,0.4,0.1531,[]
1560,The all-American terror of Donald Trump: Inside the nightmare ideology that’s made him a hero to white fundamentalists,0.0,0.0,0.0516,[]
2192,"Aiming to break ISIS, dollar by dollar",0.0,0.0,0.0,[]
231,Why is Paul Ryan miffed about new budget deal?,0.13636363636363635,0.45454545454545453,0.0,[]
4396,Obamacare Enrollees Anxiously Await Supreme Court Decision That Threatens Their Coverage,-0.25,1.0,0.128,[]
1615,Clinton’s Iowa dilemma,0.0,0.0,-0.1779,['Iowa']
3154,Mormon Church Backs LGBT Protection,0.0,0.0,-0.0516,[]
3516,Islamic State claims responsibility for the Brussels attacks,0.0,0.0,-0.4404,['Brussels']
1150,"Cruz dares Trump to sue him over abortion ad, vows to run it 'more frequently'",0.3,0.4,0.0,[]
3094,Charleston Church Holds First Service Since Shootings,0.25,0.3333333333333333,0.0,[]
3926,"Rolling Stone debacle shows how hard, and needed, sex assault reporting is (+video)",-0.2916666666666667,0.5416666666666666,-0.6369,[]
477,"Walmart Gives 500,000 Workers A Raise",0.0,0.0,0.0,[]
4858,An open letter to the Commission on Presidential Debates: Bring on instant replay!,0.0,0.5833333333333333,0.0,[]
